time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,-0.8708,-1.7871,87.1203,0.0,-0.0004,87.1203,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,-0.8708,-1.7871,87.1203,0.0,-0.0004,87.1203,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,-0.8708,-1.7871,87.1203,0.0,-0.0004,87.1203,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,-0.8708,-1.7871,87.1203,0.0,-0.0004,87.1203,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,-0.8708,-1.7871,87.1203,0.0,-0.0004,87.1203,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,-0.8687,-1.7797,87.1253,0.0,-0.0004,87.1253,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,-0.8687,-1.7797,87.1253,0.0,-0.0004,87.1253,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,-0.8687,-1.7797,87.1253,0.0,-0.0004,87.1253,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,-0.8687,-1.7797,87.1253,0.0,-0.0004,87.1253,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,-0.8687,-1.7797,87.1253,0.0,-0.0004,87.1253,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,-0.867,-1.778,87.1237,0.0,-0.0003,87.1237,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,-0.867,-1.778,87.1237,0.0,-0.0003,87.1237,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,-0.867,-1.778,87.1237,0.0,-0.0003,87.1237,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.26,-0.867,-1.778,87.1237,0.0,-0.0003,87.1237,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.28,-0.867,-1.778,87.1237,0.0,-0.0003,87.1237,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.3,-0.8699,-1.775,87.1135,0.0,-0.0003,87.1135,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.32,-0.8699,-1.775,87.1135,0.0,-0.0003,87.1135,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.34,-0.8699,-1.775,87.1135,0.0,-0.0003,87.1135,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.36,-0.8699,-1.775,87.1135,0.0,-0.0003,87.1135,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.38,-0.8699,-1.775,87.1135,0.0,-0.0003,87.1135,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.4,-0.8687,-1.7716,87.1078,0.0,-0.0003,87.1078,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.42,-0.8687,-1.7716,87.1078,0.0,-0.0003,87.1078,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.44,-0.8687,-1.7716,87.1078,0.0,-0.0003,87.1078,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.46,-0.8687,-1.7716,87.1078,0.0,-0.0003,87.1078,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.48,-0.8687,-1.7716,87.1078,0.0,-0.0003,87.1078,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.5,-0.8692,-1.7718,87.0992,0.0,-0.0003,87.0992,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.52,-0.8692,-1.7718,87.0992,0.0,-0.0003,87.0992,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.54,-0.8692,-1.7718,87.0992,0.0,-0.0003,87.0992,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.56,-0.8692,-1.7718,87.0992,0.0,-0.0003,87.0992,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.58,-0.8692,-1.7718,87.0992,0.0,-0.0003,87.0992,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.6,-0.8672,-1.7694,87.0915,0.0,-0.0003,87.0915,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.62,-0.8672,-1.7694,87.0915,0.0,-0.0003,87.0915,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.64,-0.8672,-1.7694,87.0915,0.0,-0.0003,87.0915,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.66,-0.8672,-1.7694,87.0915,0.0,-0.0003,87.0915,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.68,-0.8672,-1.7694,87.0915,0.0,-0.0003,87.0915,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.7,-0.8639,-1.7668,87.0838,0.0,-0.0003,87.0838,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.72,-0.8639,-1.7668,87.0838,0.0,-0.0003,87.0838,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.74,-0.8639,-1.7668,87.0838,0.0,-0.0003,87.0838,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.76,-0.8639,-1.7668,87.0838,0.0,-0.0003,87.0838,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.78,-0.8639,-1.7668,87.0838,0.0,-0.0003,87.0838,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.8,-0.8612,-1.7642,87.0779,0.0,-0.0003,87.0779,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.82,-0.8612,-1.7642,87.0779,0.0,-0.0003,87.0779,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.84,-0.8612,-1.7642,87.0779,0.0,-0.0003,87.0779,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.86,-0.8612,-1.7642,87.0779,0.0,-0.0003,87.0779,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.88,-0.8612,-1.7642,87.0779,0.0,-0.0003,87.0779,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.9,-0.8601,-1.7608,87.0727,0.0,-0.0003,87.0727,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.92,-0.8601,-1.7608,87.0727,0.0,-0.0003,87.0727,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.94,-0.8601,-1.7608,87.0727,0.0,-0.0003,87.0727,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.96,-0.8601,-1.7608,87.0727,0.0,-0.0003,87.0727,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.98,-0.8601,-1.7608,87.0727,0.0,-0.0003,87.0727,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.0,-0.8576,-1.7572,87.0624,0.0,-0.0003,87.0624,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.02,-0.8576,-1.7572,87.0624,0.0,-0.0003,87.0624,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.04,-0.8576,-1.7572,87.0624,0.0,-0.0003,87.0624,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.06,-0.8576,-1.7572,87.0624,0.0,-0.0003,87.0624,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.08,-0.8576,-1.7572,87.0624,0.0,-0.0003,87.0624,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.1,-0.8537,-1.753,87.0521,0.0,-0.0003,87.0521,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.12,-0.8537,-1.753,87.0521,0.0,-0.0003,87.0521,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.14,-0.8537,-1.753,87.0521,0.0,-0.0003,87.0521,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.16,-0.8537,-1.753,87.0521,0.0,-0.0003,87.0521,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.18,-0.8537,-1.753,87.0521,0.0,-0.0003,87.0521,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.2,-0.8526,-1.754,87.0425,0.0,-0.0003,87.0425,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.22,-0.8526,-1.754,87.0425,0.0,-0.0003,87.0425,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.24,-0.8526,-1.754,87.0425,0.0,-0.0003,87.0425,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.26,-0.8526,-1.754,87.0425,0.0,-0.0003,87.0425,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.28,-0.8526,-1.754,87.0425,0.0,-0.0003,87.0425,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.3,-0.8524,-1.75,87.0354,0.0,-0.0003,87.0354,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.32,-0.8524,-1.75,87.0354,0.0,-0.0003,87.0354,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.34,-0.8524,-1.75,87.0354,0.0,-0.0003,87.0354,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.36,-0.8524,-1.75,87.0354,0.0,-0.0003,87.0354,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.38,-0.8524,-1.75,87.0354,0.0,-0.0003,87.0354,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.4,-0.8531,-1.7468,87.0272,0.0,-0.0003,87.0272,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.42,-0.8531,-1.7468,87.0272,0.0,-0.0003,87.0272,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.44,-0.8531,-1.7468,87.0272,0.0,-0.0003,87.0272,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.46,-0.8531,-1.7468,87.0272,0.0,-0.0003,87.0272,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.48,-0.8531,-1.7468,87.0272,0.0,-0.0003,87.0272,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.5,-0.8502,-1.7411,87.0232,0.0,-0.0003,87.0232,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.52,-0.8502,-1.7411,87.0232,0.0,-0.0003,87.0232,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.54,-0.8502,-1.7411,87.0232,0.0,-0.0003,87.0232,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.56,-0.8502,-1.7411,87.0232,0.0,-0.0003,87.0232,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.58,-0.8502,-1.7411,87.0232,0.0,-0.0003,87.0232,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.6,-0.8523,-1.7341,87.0173,0.0,-0.0003,87.0173,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.62,-0.8523,-1.7341,87.0173,0.0,-0.0003,87.0173,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.64,-0.8523,-1.7341,87.0173,0.0,-0.0003,87.0173,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.66,-0.8523,-1.7341,87.0173,0.0,-0.0003,87.0173,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.68,-0.8523,-1.7341,87.0173,0.0,-0.0003,87.0173,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.7,-0.8522,-1.7337,87.0044,0.0,-0.0003,87.0045,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.72,-0.8522,-1.7337,87.0044,0.0,-0.0003,87.0045,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.74,-0.8522,-1.7337,87.0044,0.0,-0.0003,87.0045,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.76,-0.8522,-1.7337,87.0044,0.0,-0.0003,87.0045,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.78,-0.8522,-1.7337,87.0044,0.0,-0.0003,87.0045,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.8,-0.8538,-1.7291,86.9956,0.0,-0.0003,86.9956,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.82,-0.8538,-1.7291,86.9956,0.0,-0.0003,86.9956,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.84,-0.8538,-1.7291,86.9956,0.0,-0.0003,86.9956,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.86,-0.8538,-1.7291,86.9956,0.0,-0.0003,86.9956,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.88,-0.8538,-1.7291,86.9956,0.0,-0.0003,86.9956,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.9,-0.8547,-1.7214,86.9904,0.0,-0.0003,86.9904,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.92,-0.8547,-1.7214,86.9904,0.0,-0.0003,86.9904,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.94,-0.8547,-1.7214,86.9904,0.0,-0.0003,86.9904,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.96,-0.8547,-1.7214,86.9904,0.0,-0.0003,86.9904,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.98,-0.8547,-1.7214,86.9904,0.0,-0.0003,86.9904,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
2.0,-0.8551,-1.721,86.9883,0.0,-0.0003,86.9883,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
