time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,-0.2406,0.0509,105.0795,-0.0004,-0.0,105.0795,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,-0.2406,0.0509,105.0795,-0.0004,-0.0,105.0795,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,-0.2406,0.0509,105.0795,-0.0004,-0.0,105.0795,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,-0.2406,0.0509,105.0795,-0.0004,-0.0,105.0795,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,-0.2406,0.0509,105.0795,-0.0004,-0.0,105.0795,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,-0.2406,0.0509,105.0795,-0.0004,-0.0,105.0795,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,-0.2406,0.0509,105.0795,-0.0004,-0.0,105.0795,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,-0.2406,0.0509,105.0795,-0.0004,-0.0,105.0795,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,-0.2406,0.0509,105.0795,-0.0004,-0.0,105.0795,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,-0.2413,0.0537,105.0752,-0.0004,-0.0,105.0752,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,-0.2413,0.0537,105.0752,-0.0004,-0.0,105.0752,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,-0.2413,0.0537,105.0752,-0.0004,-0.0,105.0752,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,-0.2413,0.0537,105.0752,-0.0004,-0.0,105.0752,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.26,-0.2413,0.0537,105.0752,-0.0004,-0.0,105.0752,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.28,-0.2398,0.0492,105.0756,-0.0004,-0.0,105.0755,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.3,-0.2398,0.0492,105.0756,-0.0004,-0.0,105.0755,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.32,-0.2398,0.0492,105.0756,-0.0004,-0.0,105.0755,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.34,-0.2398,0.0492,105.0756,-0.0004,-0.0,105.0755,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.36,-0.2398,0.0492,105.0756,-0.0004,-0.0,105.0755,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.38,-0.2373,0.0482,105.0744,-0.0004,-0.0,105.0744,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.4,-0.2373,0.0482,105.0744,-0.0004,-0.0,105.0744,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.42,-0.2373,0.0482,105.0744,-0.0004,-0.0,105.0744,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.44,-0.2373,0.0482,105.0744,-0.0004,-0.0,105.0744,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.46,-0.2373,0.0482,105.0744,-0.0004,-0.0,105.0744,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
