time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,0.4243,0.332,113.5689,0.0003,-0.0,113.5689,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,0.4243,0.332,113.5689,0.0003,-0.0,113.5689,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,0.4243,0.332,113.5689,0.0003,-0.0,113.5689,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,0.4243,0.332,113.5689,0.0003,-0.0,113.5689,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,0.4243,0.332,113.5689,0.0003,-0.0,113.5689,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,0.4229,0.3287,113.5698,0.0003,-0.0,113.5698,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,0.4229,0.3287,113.5698,0.0003,-0.0,113.5698,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,0.4229,0.3287,113.5698,0.0003,-0.0,113.5698,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,0.4229,0.3287,113.5698,0.0003,-0.0,113.5698,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,0.4229,0.3287,113.5698,0.0003,-0.0,113.5698,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,0.4215,0.3243,113.5714,0.0003,-0.0,113.5714,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,0.4215,0.3243,113.5714,0.0003,-0.0,113.5714,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,0.4215,0.3243,113.5714,0.0003,-0.0,113.5714,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.26,0.4215,0.3243,113.5714,0.0003,-0.0,113.5714,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.28,0.4215,0.3243,113.5714,0.0003,-0.0,113.5714,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.3,0.4215,0.324,113.5748,0.0003,-0.0,113.5748,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.32,0.4215,0.324,113.5748,0.0003,-0.0,113.5748,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.34,0.4215,0.324,113.5748,0.0003,-0.0,113.5748,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.36,0.4215,0.324,113.5748,0.0003,-0.0,113.5748,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.38,0.4215,0.324,113.5748,0.0003,-0.0,113.5748,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.4,0.421,0.3241,113.5743,0.0003,-0.0,113.5743,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.42,0.421,0.3241,113.5743,0.0003,-0.0,113.5743,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.44,0.421,0.3241,113.5743,0.0003,-0.0,113.5743,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.46,0.421,0.3241,113.5743,0.0003,-0.0,113.5743,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.48,0.421,0.3241,113.5743,0.0003,-0.0,113.5743,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.5,0.4215,0.3214,113.5776,0.0003,-0.0,113.5776,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.52,0.4215,0.3214,113.5776,0.0003,-0.0,113.5776,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.54,0.4215,0.3214,113.5776,0.0003,-0.0,113.5776,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.56,0.4215,0.3214,113.5776,0.0003,-0.0,113.5776,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.58,0.4215,0.3214,113.5776,0.0003,-0.0,113.5776,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.6,0.4215,0.316,113.5751,0.0003,-0.0,113.5751,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.62,0.4215,0.316,113.5751,0.0003,-0.0,113.5751,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.64,0.4215,0.316,113.5751,0.0003,-0.0,113.5751,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.66,0.4215,0.316,113.5751,0.0003,-0.0,113.5751,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.68,0.4215,0.316,113.5751,0.0003,-0.0,113.5751,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.7,0.4189,0.3117,113.5776,0.0003,-0.0,113.5776,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.72,0.4189,0.3117,113.5776,0.0003,-0.0,113.5776,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.74,0.4189,0.3117,113.5776,0.0003,-0.0,113.5776,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.76,0.4189,0.3117,113.5776,0.0003,-0.0,113.5776,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.78,0.4189,0.3117,113.5776,0.0003,-0.0,113.5776,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.8,0.4187,0.3104,113.575,0.0003,-0.0,113.575,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.82,0.4187,0.3104,113.575,0.0003,-0.0,113.575,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.84,0.4187,0.3104,113.575,0.0003,-0.0,113.575,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.86,0.4187,0.3104,113.575,0.0003,-0.0,113.575,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.88,0.4187,0.3104,113.575,0.0003,-0.0,113.575,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.9,0.4209,0.3055,113.5797,0.0003,-0.0,113.5797,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.92,0.4209,0.3055,113.5797,0.0003,-0.0,113.5797,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.94,0.4209,0.3055,113.5797,0.0003,-0.0,113.5797,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.96,0.4209,0.3055,113.5797,0.0003,-0.0,113.5797,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.98,0.4209,0.3055,113.5797,0.0003,-0.0,113.5797,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.0,0.4217,0.3016,113.5829,0.0003,-0.0,113.5829,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.02,0.4217,0.3016,113.5829,0.0003,-0.0,113.5829,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.04,0.4217,0.3016,113.5829,0.0003,-0.0,113.5829,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.06,0.4217,0.3016,113.5829,0.0003,-0.0,113.5829,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.08,0.4217,0.3016,113.5829,0.0003,-0.0,113.5829,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.1,0.4223,0.3003,113.5828,0.0003,-0.0,113.5828,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.12,0.4223,0.3003,113.5828,0.0003,-0.0,113.5828,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.14,0.4223,0.3003,113.5828,0.0003,-0.0,113.5828,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.16,0.4223,0.3003,113.5828,0.0003,-0.0,113.5828,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.18,0.4223,0.3003,113.5828,0.0003,-0.0,113.5828,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.2,0.4221,0.2957,113.5829,0.0003,-0.0,113.5829,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
