time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,-0.5708,-0.8677,105.955,0.0003,-0.0,105.955,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,-0.5708,-0.8677,105.955,0.0003,-0.0,105.955,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,-0.5708,-0.8677,105.955,0.0003,-0.0,105.955,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,-0.5708,-0.8677,105.955,0.0003,-0.0,105.955,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,-0.5708,-0.8677,105.955,0.0003,-0.0,105.955,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,-0.569,-0.8662,105.9511,0.0003,-0.0,105.9511,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,-0.569,-0.8662,105.9511,0.0003,-0.0,105.9511,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,-0.569,-0.8662,105.9511,0.0003,-0.0,105.9511,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,-0.569,-0.8662,105.9511,0.0003,-0.0,105.9511,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,-0.569,-0.8662,105.9511,0.0003,-0.0,105.9511,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,-0.5659,-0.862,105.9481,0.0003,-0.0,105.9481,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,-0.5659,-0.862,105.9481,0.0003,-0.0,105.9481,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,-0.5659,-0.862,105.9481,0.0003,-0.0,105.9481,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.26,-0.5659,-0.862,105.9481,0.0003,-0.0,105.9481,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.28,-0.5659,-0.862,105.9481,0.0003,-0.0,105.9481,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.3,-0.5654,-0.8573,105.9492,0.0003,-0.0,105.9492,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.32,-0.5654,-0.8573,105.9492,0.0003,-0.0,105.9492,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.34,-0.5654,-0.8573,105.9492,0.0003,-0.0,105.9492,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.36,-0.5654,-0.8573,105.9492,0.0003,-0.0,105.9492,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.38,-0.5654,-0.8573,105.9492,0.0003,-0.0,105.9492,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.4,-0.5668,-0.8525,105.9483,0.0003,-0.0,105.9483,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.42,-0.5668,-0.8525,105.9483,0.0003,-0.0,105.9483,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
