time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,0.5151,1.2636,110.1011,0.0,-0.0011,110.1011,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,0.5151,1.2636,110.1011,0.0,-0.0011,110.1011,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,0.5151,1.2636,110.1011,0.0,-0.0011,110.1011,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,0.5151,1.2636,110.1011,0.0,-0.0011,110.1011,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,0.5151,1.2636,110.1011,0.0,-0.0011,110.1011,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,0.5193,1.2656,110.1075,0.0,-0.0005,110.1075,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,0.5193,1.2656,110.1075,0.0,-0.0005,110.1075,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,0.5193,1.2656,110.1075,0.0,-0.0005,110.1075,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,0.5193,1.2656,110.1075,0.0,-0.0005,110.1075,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,0.5193,1.2656,110.1075,0.0,-0.0005,110.1075,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,0.5218,1.2703,110.1049,0.0,-0.0004,110.1049,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,0.5218,1.2703,110.1049,0.0,-0.0004,110.1049,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,0.5218,1.2703,110.1049,0.0,-0.0004,110.1049,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.26,0.5218,1.2703,110.1049,0.0,-0.0004,110.1049,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.28,0.5218,1.2703,110.1049,0.0,-0.0004,110.1049,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.3,0.5205,1.2777,110.1226,0.0,-0.0004,110.1226,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.32,0.5205,1.2777,110.1226,0.0,-0.0004,110.1226,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.34,0.5205,1.2777,110.1226,0.0,-0.0004,110.1226,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.36,0.5205,1.2777,110.1226,0.0,-0.0004,110.1226,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.38,0.5205,1.2777,110.1226,0.0,-0.0004,110.1226,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.4,0.5168,1.2893,110.1302,0.0,-0.0004,110.1302,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.42,0.5168,1.2893,110.1302,0.0,-0.0004,110.1302,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.44,0.5168,1.2893,110.1302,0.0,-0.0004,110.1302,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.46,0.5168,1.2893,110.1302,0.0,-0.0004,110.1302,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.48,0.5168,1.2893,110.1302,0.0,-0.0004,110.1302,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.5,0.5125,1.2943,110.155,0.0,-0.0004,110.155,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.52,0.5125,1.2943,110.155,0.0,-0.0004,110.155,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.54,0.5125,1.2943,110.155,0.0,-0.0004,110.155,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.56,0.5125,1.2943,110.155,0.0,-0.0004,110.155,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.58,0.5125,1.2943,110.155,0.0,-0.0004,110.155,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.6,0.5165,1.2988,110.1794,0.0,-0.0004,110.1794,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.62,0.5165,1.2988,110.1794,0.0,-0.0004,110.1794,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.64,0.5165,1.2988,110.1794,0.0,-0.0004,110.1794,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.66,0.5165,1.2988,110.1794,0.0,-0.0004,110.1794,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.68,0.5165,1.2988,110.1794,0.0,-0.0004,110.1794,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.7,0.5216,1.3,110.1987,0.0,-0.0004,110.1987,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.72,0.5216,1.3,110.1987,0.0,-0.0004,110.1987,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.74,0.5216,1.3,110.1987,0.0,-0.0004,110.1987,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.76,0.5216,1.3,110.1987,0.0,-0.0004,110.1987,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.78,0.5216,1.3,110.1987,0.0,-0.0004,110.1987,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.8,0.5243,1.3038,110.2108,0.0,-0.0004,110.2108,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.82,0.5243,1.3038,110.2108,0.0,-0.0004,110.2108,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.84,0.5243,1.3038,110.2108,0.0,-0.0004,110.2108,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.86,0.5243,1.3038,110.2108,0.0,-0.0004,110.2108,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.88,0.5243,1.3038,110.2108,0.0,-0.0004,110.2108,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.9,0.5227,1.3087,110.1986,0.0,-0.0004,110.1986,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.92,0.5227,1.3087,110.1986,0.0,-0.0004,110.1986,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.94,0.5227,1.3087,110.1986,0.0,-0.0004,110.1986,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.96,0.5227,1.3087,110.1986,0.0,-0.0004,110.1986,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.98,0.5227,1.3087,110.1986,0.0,-0.0004,110.1986,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.0,0.5196,1.316,110.1954,0.0,-0.0004,110.1954,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.02,0.5196,1.316,110.1954,0.0,-0.0004,110.1954,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.04,0.5196,1.316,110.1954,0.0,-0.0004,110.1954,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.06,0.5196,1.316,110.1954,0.0,-0.0004,110.1954,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.08,0.5196,1.316,110.1954,0.0,-0.0004,110.1954,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.1,0.519,1.3241,110.1865,0.0,-0.0004,110.1865,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.12,0.519,1.3241,110.1865,0.0,-0.0004,110.1865,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.14,0.519,1.3241,110.1865,0.0,-0.0004,110.1865,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.16,0.519,1.3241,110.1865,0.0,-0.0004,110.1865,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.18,0.519,1.3241,110.1865,0.0,-0.0004,110.1865,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.2,0.5253,1.3274,110.1884,0.0,-0.0004,110.1884,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.22,0.5253,1.3274,110.1884,0.0,-0.0004,110.1884,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.24,0.5253,1.3274,110.1884,0.0,-0.0004,110.1884,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.26,0.5253,1.3274,110.1884,0.0,-0.0004,110.1884,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.28,0.5253,1.3274,110.1884,0.0,-0.0004,110.1884,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.3,0.5275,1.3328,110.1742,0.0,-0.0004,110.1742,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.32,0.5275,1.3328,110.1742,0.0,-0.0004,110.1742,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.34,0.5275,1.3328,110.1742,0.0,-0.0004,110.1742,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.36,0.5275,1.3328,110.1742,0.0,-0.0004,110.1742,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.38,0.5275,1.3328,110.1742,0.0,-0.0004,110.1742,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.4,0.529,1.3375,110.1756,0.0,-0.0004,110.1756,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.42,0.529,1.3375,110.1756,0.0,-0.0004,110.1756,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.44,0.529,1.3375,110.1756,0.0,-0.0004,110.1756,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.46,0.529,1.3375,110.1756,0.0,-0.0004,110.1756,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
