time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,1.359,0.1259,80.9403,-0.0002,-0.0003,80.9403,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,1.359,0.1259,80.9403,-0.0002,-0.0003,80.9403,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,1.359,0.1259,80.9403,-0.0002,-0.0003,80.9403,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,1.359,0.1259,80.9403,-0.0002,-0.0003,80.9403,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,1.359,0.1259,80.9403,-0.0002,-0.0003,80.9403,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,1.3592,0.1297,80.9426,-0.0002,-0.0003,80.9426,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,1.3592,0.1297,80.9426,-0.0002,-0.0003,80.9426,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,1.3592,0.1297,80.9426,-0.0002,-0.0003,80.9426,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,1.3592,0.1297,80.9426,-0.0002,-0.0003,80.9426,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,1.3592,0.1297,80.9426,-0.0002,-0.0003,80.9426,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,1.3579,0.1251,80.943,-0.0002,-0.0003,80.9429,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,1.3579,0.1251,80.943,-0.0002,-0.0003,80.9429,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,1.3579,0.1251,80.943,-0.0002,-0.0003,80.9429,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.26,1.3579,0.1251,80.943,-0.0002,-0.0003,80.9429,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.28,1.3579,0.1251,80.943,-0.0002,-0.0003,80.9429,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.3,1.3603,0.1258,80.935,-0.0002,-0.0003,80.935,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.32,1.3603,0.1258,80.935,-0.0002,-0.0003,80.935,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.34,1.3603,0.1258,80.935,-0.0002,-0.0003,80.935,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.36,1.3603,0.1258,80.935,-0.0002,-0.0003,80.935,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.38,1.3603,0.1258,80.935,-0.0002,-0.0003,80.935,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.4,1.3603,0.1252,80.9274,-0.0002,-0.0003,80.9274,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.42,1.3603,0.1252,80.9274,-0.0002,-0.0003,80.9274,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.44,1.3603,0.1252,80.9274,-0.0002,-0.0003,80.9274,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.46,1.3603,0.1252,80.9274,-0.0002,-0.0003,80.9274,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.48,1.3603,0.1252,80.9274,-0.0002,-0.0003,80.9274,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.5,1.3638,0.1228,80.9203,-0.0002,-0.0003,80.9203,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.52,1.3638,0.1228,80.9203,-0.0002,-0.0003,80.9203,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.54,1.3638,0.1228,80.9203,-0.0002,-0.0003,80.9203,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.56,1.3638,0.1228,80.9203,-0.0002,-0.0003,80.9203,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.58,1.3638,0.1228,80.9203,-0.0002,-0.0003,80.9203,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.6,1.3664,0.1224,80.917,-0.0002,-0.0003,80.917,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.62,1.3664,0.1224,80.917,-0.0002,-0.0003,80.917,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.64,1.3664,0.1224,80.917,-0.0002,-0.0003,80.917,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.66,1.3664,0.1224,80.917,-0.0002,-0.0003,80.917,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.68,1.3664,0.1224,80.917,-0.0002,-0.0003,80.917,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.7,1.3721,0.118,80.9097,-0.0002,-0.0003,80.9097,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.72,1.3721,0.118,80.9097,-0.0002,-0.0003,80.9097,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.74,1.3721,0.118,80.9097,-0.0002,-0.0003,80.9097,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.76,1.3721,0.118,80.9097,-0.0002,-0.0003,80.9097,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.78,1.3721,0.118,80.9097,-0.0002,-0.0003,80.9097,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.8,1.3718,0.1162,80.9061,-0.0002,-0.0003,80.9061,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.82,1.3718,0.1162,80.9061,-0.0002,-0.0003,80.9061,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.84,1.3718,0.1162,80.9061,-0.0002,-0.0003,80.9061,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.86,1.3718,0.1162,80.9061,-0.0002,-0.0003,80.9061,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.88,1.3718,0.1162,80.9061,-0.0002,-0.0003,80.9061,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.9,1.3701,0.1142,80.9057,-0.0002,-0.0003,80.9057,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.92,1.3701,0.1142,80.9057,-0.0002,-0.0003,80.9057,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.94,1.3701,0.1142,80.9057,-0.0002,-0.0003,80.9057,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.96,1.3701,0.1142,80.9057,-0.0002,-0.0003,80.9057,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.98,1.3701,0.1142,80.9057,-0.0002,-0.0003,80.9057,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.0,1.3715,0.1119,80.9006,-0.0002,-0.0003,80.9006,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.02,1.3715,0.1119,80.9006,-0.0002,-0.0003,80.9006,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.04,1.3715,0.1119,80.9006,-0.0002,-0.0003,80.9006,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.06,1.3715,0.1119,80.9006,-0.0002,-0.0003,80.9006,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.08,1.3715,0.1119,80.9006,-0.0002,-0.0003,80.9006,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.1,1.3734,0.114,80.8984,-0.0002,-0.0003,80.8984,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.12,1.3734,0.114,80.8984,-0.0002,-0.0003,80.8984,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.14,1.3734,0.114,80.8984,-0.0002,-0.0003,80.8984,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.16,1.3734,0.114,80.8984,-0.0002,-0.0003,80.8984,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.18,1.3734,0.114,80.8984,-0.0002,-0.0003,80.8984,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.2,1.3714,0.1137,80.8972,-0.0002,-0.0003,80.8972,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.22,1.3714,0.1137,80.8972,-0.0002,-0.0003,80.8972,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.24,1.3714,0.1137,80.8972,-0.0002,-0.0003,80.8972,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.26,1.3714,0.1137,80.8972,-0.0002,-0.0003,80.8972,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.28,1.3714,0.1137,80.8972,-0.0002,-0.0003,80.8972,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.3,1.3719,0.1139,80.8957,-0.0002,-0.0003,80.8957,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.32,1.3719,0.1139,80.8957,-0.0002,-0.0003,80.8957,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.34,1.3719,0.1139,80.8957,-0.0002,-0.0003,80.8957,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.36,1.3719,0.1139,80.8957,-0.0002,-0.0003,80.8957,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.38,1.3719,0.1139,80.8957,-0.0002,-0.0003,80.8957,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.4,1.3743,0.1168,80.8915,-0.0002,-0.0003,80.8915,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.42,1.3743,0.1168,80.8915,-0.0002,-0.0003,80.8915,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.44,1.3743,0.1168,80.8915,-0.0002,-0.0003,80.8915,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.46,1.3743,0.1168,80.8915,-0.0002,-0.0003,80.8915,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.48,1.3743,0.1168,80.8915,-0.0002,-0.0003,80.8915,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.5,1.3759,0.1188,80.8921,-0.0002,-0.0003,80.8921,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.52,1.3759,0.1188,80.8921,-0.0002,-0.0003,80.8921,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.54,1.3759,0.1188,80.8921,-0.0002,-0.0003,80.8921,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.56,1.3759,0.1188,80.8921,-0.0002,-0.0003,80.8921,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.58,1.3759,0.1188,80.8921,-0.0002,-0.0003,80.8921,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.6,1.3801,0.1205,80.889,-0.0002,-0.0003,80.889,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.62,1.3801,0.1205,80.889,-0.0002,-0.0003,80.889,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.64,1.3801,0.1205,80.889,-0.0002,-0.0003,80.889,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.66,1.3801,0.1205,80.889,-0.0002,-0.0003,80.889,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.68,1.3801,0.1205,80.889,-0.0002,-0.0003,80.889,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.7,1.3833,0.1171,80.8937,-0.0002,-0.0003,80.8937,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.72,1.3833,0.1171,80.8937,-0.0002,-0.0003,80.8937,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.74,1.3833,0.1171,80.8937,-0.0002,-0.0003,80.8937,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.76,1.3833,0.1171,80.8937,-0.0002,-0.0003,80.8937,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.78,1.3833,0.1171,80.8937,-0.0002,-0.0003,80.8937,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.8,1.3873,0.1172,80.892,-0.0002,-0.0003,80.892,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.82,1.3873,0.1172,80.892,-0.0002,-0.0003,80.892,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.84,1.3873,0.1172,80.892,-0.0002,-0.0003,80.892,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.86,1.3873,0.1172,80.892,-0.0002,-0.0003,80.892,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.88,1.3873,0.1172,80.892,-0.0002,-0.0003,80.892,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.9,1.3897,0.1161,80.8928,-0.0002,-0.0003,80.8928,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.92,1.3897,0.1161,80.8928,-0.0002,-0.0003,80.8928,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.94,1.3897,0.1161,80.8928,-0.0002,-0.0003,80.8928,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.96,1.3897,0.1161,80.8928,-0.0002,-0.0003,80.8928,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.98,1.3897,0.1161,80.8928,-0.0002,-0.0003,80.8928,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
2.0,1.3937,0.1182,80.8961,-0.0002,-0.0003,80.8961,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
2.02,1.3937,0.1182,80.8961,-0.0002,-0.0003,80.8961,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
2.04,1.3937,0.1182,80.8961,-0.0002,-0.0003,80.8961,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
2.06,1.3937,0.1182,80.8961,-0.0002,-0.0003,80.8961,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
2.08,1.3937,0.1182,80.8961,-0.0002,-0.0003,80.8961,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
2.1,1.3953,0.1186,80.9,-0.0002,-0.0003,80.9,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
2.12,1.3953,0.1186,80.9,-0.0002,-0.0003,80.9,,,,,,,,,,,,0.03,0.03,0.03,0.03,0
2.14,1.3953,0.1186,80.9,-0.0002,-0.0003,80.9,,,,,,,,,,,,0.03,0.03,0.03,0.03,0
2.16,1.3953,0.1186,80.9,-0.0002,-0.0003,80.9,,,,,,,,,,,,0.03,0.03,0.03,0.03,0
