time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,-1.2428,0.9762,129.0038,-0.0004,-0.0001,129.0038,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,-1.2428,0.9762,129.0038,-0.0004,-0.0001,129.0038,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,-1.2428,0.9762,129.0038,-0.0004,-0.0001,129.0038,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,-1.2428,0.9762,129.0038,-0.0004,-0.0001,129.0038,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,-1.2428,0.9762,129.0038,-0.0004,-0.0001,129.0038,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,-1.2428,0.9762,129.0038,-0.0004,-0.0001,129.0038,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,-1.2393,0.9743,129.0007,-0.0004,-0.0001,129.0007,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,-1.2393,0.9743,129.0007,-0.0004,-0.0001,129.0007,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,-1.2393,0.9743,129.0007,-0.0004,-0.0001,129.0007,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,-1.2393,0.9743,129.0007,-0.0004,-0.0001,129.0007,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,-1.2393,0.9743,129.0007,-0.0004,-0.0001,129.0007,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,-1.2404,0.9763,128.9988,-0.0004,-0.0,128.9988,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,-1.2404,0.9763,128.9988,-0.0004,-0.0,128.9988,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
