time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,1.1405,-0.4101,345.4853,0.0003,0.0001,345.4853,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,1.1405,-0.4101,345.4853,0.0003,0.0001,345.4853,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,1.1405,-0.4101,345.4853,0.0003,0.0001,345.4853,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,1.1405,-0.4101,345.4853,0.0003,0.0001,345.4853,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,1.1405,-0.4101,345.4853,0.0003,0.0001,345.4853,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,1.1376,-0.4145,345.4862,0.0003,0.0001,345.4862,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,1.1376,-0.4145,345.4862,0.0003,0.0001,345.4862,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,1.1376,-0.4145,345.4862,0.0003,0.0001,345.4862,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,1.1376,-0.4145,345.4862,0.0003,0.0001,345.4862,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,1.1295,-0.4222,345.5116,0.0003,0.0001,345.5116,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,1.1295,-0.4222,345.5116,0.0003,0.0001,345.5116,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,1.1295,-0.4222,345.5116,0.0003,0.0001,345.5116,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,1.1295,-0.4222,345.5116,0.0003,0.0001,345.5116,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.26,1.1295,-0.4222,345.5116,0.0003,0.0001,345.5116,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.28,1.1295,-0.4222,345.5116,0.0003,0.0001,345.5116,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.3,1.1354,-0.425,345.5705,0.0003,0.0001,345.5705,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.32,1.1354,-0.425,345.5705,0.0003,0.0001,345.5705,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.34,1.1354,-0.425,345.5705,0.0003,0.0001,345.5705,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.36,1.1354,-0.425,345.5705,0.0003,0.0001,345.5705,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.38,1.1354,-0.425,345.5705,0.0003,0.0001,345.5705,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.4,1.1291,-0.419,345.6632,0.0003,0.0001,345.6632,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.42,1.1291,-0.419,345.6632,0.0003,0.0001,345.6632,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.44,1.1291,-0.419,345.6632,0.0003,0.0001,345.6632,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.46,1.1291,-0.419,345.6632,0.0003,0.0001,345.6632,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.48,1.1291,-0.419,345.6632,0.0003,0.0001,345.6632,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.5,1.1205,-0.4132,345.7599,0.0003,0.0001,345.7599,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.52,1.1205,-0.4132,345.7599,0.0003,0.0001,345.7599,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.54,1.1205,-0.4132,345.7599,0.0003,0.0001,345.7599,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.56,1.1205,-0.4132,345.7599,0.0003,0.0001,345.7599,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.58,1.1205,-0.4132,345.7599,0.0003,0.0001,345.7599,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.6,1.1189,-0.4186,345.8625,0.0003,0.0001,345.8625,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.62,1.1189,-0.4186,345.8625,0.0003,0.0001,345.8625,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.64,1.1189,-0.4186,345.8625,0.0003,0.0001,345.8625,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.66,1.1189,-0.4186,345.8625,0.0003,0.0001,345.8625,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.68,1.1189,-0.4186,345.8625,0.0003,0.0001,345.8625,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.7,1.1131,-0.4214,345.9558,0.0003,0.0001,345.9558,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.72,1.1131,-0.4214,345.9558,0.0003,0.0001,345.9558,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.74,1.1131,-0.4214,345.9558,0.0003,0.0001,345.9558,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.76,1.1131,-0.4214,345.9558,0.0003,0.0001,345.9558,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.78,1.1131,-0.4214,345.9558,0.0003,0.0001,345.9558,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.8,1.1087,-0.423,346.0456,0.0003,0.0001,346.0456,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.82,1.1087,-0.423,346.0456,0.0003,0.0001,346.0456,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.84,1.1087,-0.423,346.0456,0.0003,0.0001,346.0456,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.86,1.1087,-0.423,346.0456,0.0003,0.0001,346.0456,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.88,1.1087,-0.423,346.0456,0.0003,0.0001,346.0456,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.9,1.106,-0.4225,346.1299,0.0003,0.0001,346.1299,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.92,1.106,-0.4225,346.1299,0.0003,0.0001,346.1299,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.94,1.106,-0.4225,346.1299,0.0003,0.0001,346.1299,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.96,1.106,-0.4225,346.1299,0.0003,0.0001,346.1299,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.98,1.106,-0.4225,346.1299,0.0003,0.0001,346.1299,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.0,1.1026,-0.4223,346.219,0.0003,0.0001,346.219,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.02,1.1026,-0.4223,346.219,0.0003,0.0001,346.219,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.04,1.1026,-0.4223,346.219,0.0003,0.0001,346.219,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.06,1.1026,-0.4223,346.219,0.0003,0.0001,346.219,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
1.08,1.1026,-0.4223,346.219,0.0003,0.0001,346.219,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
