time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,4.2113,-1.6449,68.2886,-0.0003,0.0002,68.2886,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,4.2113,-1.6449,68.2886,-0.0003,0.0002,68.2886,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,4.2113,-1.6449,68.2886,-0.0003,0.0002,68.2886,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,4.2113,-1.6449,68.2886,-0.0003,0.0002,68.2886,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,4.2113,-1.6449,68.2886,-0.0003,0.0002,68.2886,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,4.2104,-1.6086,68.2296,-0.0003,0.0002,68.2296,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,4.2104,-1.6086,68.2296,-0.0003,0.0002,68.2296,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,4.2104,-1.6086,68.2296,-0.0003,0.0002,68.2296,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,4.2104,-1.6086,68.2296,-0.0003,0.0002,68.2296,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,4.2104,-1.6086,68.2296,-0.0003,0.0002,68.2296,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,4.2038,-1.5947,68.1701,-0.0003,0.0002,68.1701,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,4.2038,-1.5947,68.1701,-0.0003,0.0002,68.1701,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,4.2038,-1.5947,68.1701,-0.0003,0.0002,68.1701,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.26,4.2038,-1.5947,68.1701,-0.0003,0.0002,68.1701,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.28,4.2038,-1.5947,68.1701,-0.0003,0.0002,68.1701,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.3,4.198,-1.5922,68.1893,-0.0003,0.0002,68.1892,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.32,4.198,-1.5922,68.1893,-0.0003,0.0002,68.1892,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.34,4.198,-1.5922,68.1893,-0.0003,0.0002,68.1892,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.36,4.198,-1.5922,68.1893,-0.0003,0.0002,68.1892,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.38,4.198,-1.5922,68.1893,-0.0003,0.0002,68.1892,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.4,4.1971,-1.5958,68.1413,-0.0003,0.0002,68.1413,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.42,4.1971,-1.5958,68.1413,-0.0003,0.0002,68.1413,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.44,4.1971,-1.5958,68.1413,-0.0003,0.0002,68.1413,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.46,4.1971,-1.5958,68.1413,-0.0003,0.0002,68.1413,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
