time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,-1.0989,2.8736,18.6097,0.0,0.0004,18.6097,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,-1.0989,2.8736,18.6097,0.0,0.0004,18.6097,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,-1.0989,2.8736,18.6097,0.0,0.0004,18.6097,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,-1.0989,2.8736,18.6097,0.0,0.0004,18.6097,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,-1.0989,2.8736,18.6097,0.0,0.0004,18.6097,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,-1.099,2.8763,18.5266,0.0,0.0003,18.5266,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,-1.099,2.8763,18.5266,0.0,0.0003,18.5266,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,-1.099,2.8763,18.5266,0.0,0.0003,18.5266,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,-1.099,2.8763,18.5266,0.0,0.0003,18.5266,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,-1.099,2.8763,18.5266,0.0,0.0003,18.5266,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,-1.0967,2.8802,18.582,0.0,0.0003,18.582,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,-1.0967,2.8802,18.582,0.0,0.0003,18.582,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,-1.0967,2.8802,18.582,0.0,0.0003,18.582,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.26,-1.0967,2.8802,18.582,0.0,0.0003,18.582,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.28,-1.0967,2.8802,18.582,0.0,0.0003,18.582,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.3,-1.0991,2.8809,18.4981,0.0,0.0003,18.4981,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.32,-1.0991,2.8809,18.4981,0.0,0.0003,18.4981,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.34,-1.0991,2.8809,18.4981,0.0,0.0003,18.4981,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.36,-1.0991,2.8809,18.4981,0.0,0.0003,18.4981,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.38,-1.0991,2.8809,18.4981,0.0,0.0003,18.4981,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.4,-1.0981,2.8853,18.5255,0.0,0.0003,18.5255,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.42,-1.0981,2.8853,18.5255,0.0,0.0003,18.5255,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
