time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,0.0861,-0.0824,123.2897,-0.0003,-0.0,123.2897,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,0.0861,-0.0824,123.2897,-0.0003,-0.0,123.2897,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,0.0861,-0.0824,123.2897,-0.0003,-0.0,123.2897,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,0.0861,-0.0824,123.2897,-0.0003,-0.0,123.2897,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,0.0861,-0.0824,123.2897,-0.0003,-0.0,123.2897,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,0.0809,-0.0841,123.2876,-0.0003,-0.0,123.2876,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,0.0809,-0.0841,123.2876,-0.0003,-0.0,123.2876,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,0.0809,-0.0841,123.2876,-0.0003,-0.0,123.2876,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,0.0809,-0.0841,123.2876,-0.0003,-0.0,123.2876,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,0.0809,-0.0841,123.2876,-0.0003,-0.0,123.2876,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,0.0755,-0.0861,123.2865,-0.0003,-0.0,123.2865,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,0.0755,-0.0861,123.2865,-0.0003,-0.0,123.2865,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,0.0755,-0.0861,123.2865,-0.0003,-0.0,123.2865,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.26,0.0755,-0.0861,123.2865,-0.0003,-0.0,123.2865,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.28,0.0755,-0.0861,123.2865,-0.0003,-0.0,123.2865,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.3,0.0755,-0.0861,123.2865,-0.0003,-0.0,123.2865,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.32,0.0675,-0.0853,123.3033,-0.0003,-0.0,123.3033,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.34,0.0675,-0.0853,123.3033,-0.0003,-0.0,123.3033,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.36,0.0675,-0.0853,123.3033,-0.0003,-0.0,123.3033,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.38,0.0675,-0.0853,123.3033,-0.0003,-0.0,123.3033,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.4,0.0583,-0.0895,123.3102,-0.0003,-0.0,123.3102,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.42,0.0583,-0.0895,123.3102,-0.0003,-0.0,123.3102,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.44,0.0583,-0.0895,123.3102,-0.0003,-0.0,123.3102,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.46,0.0583,-0.0895,123.3102,-0.0003,-0.0,123.3102,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.48,0.0583,-0.0895,123.3102,-0.0003,-0.0,123.3102,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.5,0.0583,-0.0895,123.3102,-0.0003,-0.0,123.3102,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.52,0.0569,-0.0935,123.3195,-0.0003,-0.0,123.3194,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.54,0.0569,-0.0935,123.3195,-0.0003,-0.0,123.3194,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.56,0.0569,-0.0935,123.3195,-0.0003,-0.0,123.3194,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.58,0.0569,-0.0935,123.3195,-0.0003,-0.0,123.3194,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.6,0.0543,-0.0969,123.3283,-0.0003,-0.0,123.3283,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.62,0.0543,-0.0969,123.3283,-0.0003,-0.0,123.3283,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.64,0.0543,-0.0969,123.3283,-0.0003,-0.0,123.3283,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.66,0.0543,-0.0969,123.3283,-0.0003,-0.0,123.3283,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.68,0.0543,-0.0969,123.3283,-0.0003,-0.0,123.3283,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.7,0.0543,-0.0969,123.3283,-0.0003,-0.0,123.3283,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.72,0.0459,-0.0991,123.3483,-0.0003,-0.0,123.3483,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
