time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,1.7972,-4.6135,266.705,0.1737,-0.0,266.705,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,1.7972,-4.6135,266.705,0.1737,-0.0,266.705,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,1.7972,-4.6135,266.705,0.1737,-0.0,266.705,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,1.7972,-4.6135,266.705,0.1737,-0.0,266.705,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,1.7972,-4.6135,266.705,0.1737,-0.0,266.705,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,1.7884,-4.6141,266.7062,0.0887,-0.0,266.7062,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,1.7884,-4.6141,266.7062,0.0887,-0.0,266.7062,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,1.7884,-4.6141,266.7062,0.0887,-0.0,266.7062,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,1.7884,-4.6141,266.7062,0.0887,-0.0,266.7062,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,1.7884,-4.6141,266.7062,0.0887,-0.0,266.7062,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,1.7805,-4.606,266.711,0.0448,-0.0,266.711,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,1.7805,-4.606,266.711,0.0448,-0.0,266.711,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,1.7805,-4.606,266.711,0.0448,-0.0,266.711,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.26,1.7805,-4.606,266.711,0.0448,-0.0,266.711,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.28,1.7805,-4.606,266.711,0.0448,-0.0,266.711,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.3,1.7755,-4.6056,266.7073,0.0229,-0.0,266.7073,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.32,1.7755,-4.6056,266.7073,0.0229,-0.0,266.7073,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.34,1.7755,-4.6056,266.7073,0.0229,-0.0,266.7073,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.36,1.7755,-4.6056,266.7073,0.0229,-0.0,266.7073,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.38,1.7755,-4.6056,266.7073,0.0229,-0.0,266.7073,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.4,1.7697,-4.5986,266.7181,0.0117,-0.0,266.7181,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.42,1.7697,-4.5986,266.7181,0.0117,-0.0,266.7181,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.44,1.7697,-4.5986,266.7181,0.0117,-0.0,266.7181,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.46,1.7697,-4.5986,266.7181,0.0117,-0.0,266.7181,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.48,1.7697,-4.5986,266.7181,0.0117,-0.0,266.7181,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.5,1.7642,-4.5975,266.7092,0.006,-0.0,266.7092,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.52,1.7642,-4.5975,266.7092,0.006,-0.0,266.7092,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.54,1.7642,-4.5975,266.7092,0.006,-0.0,266.7092,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.56,1.7642,-4.5975,266.7092,0.006,-0.0,266.7092,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.58,1.7642,-4.5975,266.7092,0.006,-0.0,266.7092,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.6,1.7591,-4.5975,266.7191,0.003,-0.0,266.7191,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
