time_sec,roll,pitch,yaw,roll_des,pitch_des,yaw_des,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,vbat,ibat,lat,lon,alt,motor_1,motor_2,motor_3,motor_4,flight_mode
0.0,-0.6262,-0.3304,96.102,-0.0003,-0.0001,96.102,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.02,-0.6262,-0.3304,96.102,-0.0003,-0.0001,96.102,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.04,-0.6262,-0.3304,96.102,-0.0003,-0.0001,96.102,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.06,-0.6262,-0.3304,96.102,-0.0003,-0.0001,96.102,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.08,-0.6262,-0.3304,96.102,-0.0003,-0.0001,96.102,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.1,-0.6257,-0.3298,96.105,-0.0003,-0.0001,96.105,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.12,-0.6257,-0.3298,96.105,-0.0003,-0.0001,96.105,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.14,-0.6257,-0.3298,96.105,-0.0003,-0.0001,96.105,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.16,-0.6257,-0.3298,96.105,-0.0003,-0.0001,96.105,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.18,-0.6257,-0.3298,96.105,-0.0003,-0.0001,96.105,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.2,-0.6259,-0.3294,96.0948,-0.0003,-0.0001,96.0948,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.22,-0.6259,-0.3294,96.0948,-0.0003,-0.0001,96.0948,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.24,-0.6259,-0.3294,96.0948,-0.0003,-0.0001,96.0948,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.26,-0.6259,-0.3294,96.0948,-0.0003,-0.0001,96.0948,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.28,-0.6259,-0.3294,96.0948,-0.0003,-0.0001,96.0948,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.3,-0.6247,-0.327,96.0931,-0.0003,-0.0001,96.0931,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.32,-0.6247,-0.327,96.0931,-0.0003,-0.0001,96.0931,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.34,-0.6247,-0.327,96.0931,-0.0003,-0.0001,96.0931,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.36,-0.6247,-0.327,96.0931,-0.0003,-0.0001,96.0931,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.38,-0.6247,-0.327,96.0931,-0.0003,-0.0001,96.0931,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.4,-0.6217,-0.3294,96.0895,-0.0003,-0.0001,96.0895,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.42,-0.6217,-0.3294,96.0895,-0.0003,-0.0001,96.0895,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.44,-0.6217,-0.3294,96.0895,-0.0003,-0.0001,96.0895,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.46,-0.6217,-0.3294,96.0895,-0.0003,-0.0001,96.0895,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.48,-0.6217,-0.3294,96.0895,-0.0003,-0.0001,96.0895,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.5,-0.6195,-0.3297,96.0869,-0.0003,-0.0001,96.0869,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.52,-0.6195,-0.3297,96.0869,-0.0003,-0.0001,96.0869,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.54,-0.6195,-0.3297,96.0869,-0.0003,-0.0001,96.0869,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.56,-0.6195,-0.3297,96.0869,-0.0003,-0.0001,96.0869,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.58,-0.6195,-0.3297,96.0869,-0.0003,-0.0001,96.0869,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.6,-0.6208,-0.3273,96.0899,-0.0003,-0.0001,96.0899,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.62,-0.6208,-0.3273,96.0899,-0.0003,-0.0001,96.0899,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.64,-0.6208,-0.3273,96.0899,-0.0003,-0.0001,96.0899,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.66,-0.6208,-0.3273,96.0899,-0.0003,-0.0001,96.0899,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.68,-0.6208,-0.3273,96.0899,-0.0003,-0.0001,96.0899,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.7,-0.6204,-0.3242,96.085,-0.0003,-0.0001,96.085,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.72,-0.6204,-0.3242,96.085,-0.0003,-0.0001,96.085,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.74,-0.6204,-0.3242,96.085,-0.0003,-0.0001,96.085,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.76,-0.6204,-0.3242,96.085,-0.0003,-0.0001,96.085,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.78,-0.6204,-0.3242,96.085,-0.0003,-0.0001,96.085,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.8,-0.6215,-0.3239,96.0909,-0.0003,-0.0001,96.0909,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.82,-0.6215,-0.3239,96.0909,-0.0003,-0.0001,96.0909,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.84,-0.6215,-0.3239,96.0909,-0.0003,-0.0001,96.0909,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.86,-0.6215,-0.3239,96.0909,-0.0003,-0.0001,96.0909,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.88,-0.6215,-0.3239,96.0909,-0.0003,-0.0001,96.0909,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
0.9,-0.6218,-0.3177,96.0851,-0.0003,-0.0001,96.0851,,,,,,,,,,,,0.0,0.0,0.0,0.0,0
